Id,ContractName,EnteredAt,ExitedAt,EntryPrice,ExitPrice,Fees,PnL,Size,Type,TradeDay,TradeDuration,Commissions
1471887045,MNQZ5,10/15/2025 17:42:21 +04:00,10/15/2025 17:44:11 +04:00,24960.500000000,24927.250000000,0.74000,-66.500000000,1,Long,10/15/2025 00:00:00 -05:00,00:01:50.6788780,
1479182699,MNQZ5,10/16/2025 17:48:07 +04:00,10/16/2025 17:55:04 +04:00,25074.750000000,25074.500000000,0.74000,0.500000000,1,Short,10/16/2025 00:00:00 -05:00,00:06:57.5262650,
1479182700,MNQZ5,10/16/2025 17:48:07 +04:00,10/16/2025 17:55:04 +04:00,25075.750000000,25074.500000000,0.74000,2.500000000,1,Short,10/16/2025 00:00:00 -05:00,00:06:56.7254670,
1487644825,MNQZ5,10/17/2025 18:35:14 +04:00,10/17/2025 18:38:11 +04:00,24846.750000000,24822.500000000,0.74000,48.500000000,1,Short,10/17/2025 00:00:00 -05:00,00:02:57.4461760,
1497613120,MNQZ5,10/21/2025 18:24:06 +04:00,10/21/2025 18:26:13 +04:00,25267.000000000,25260.250000000,0.74000,13.500000000,1,Short,10/21/2025 00:00:00 -05:00,00:02:06.9403670,
1497613121,MNQZ5,10/21/2025 18:24:07 +04:00,10/21/2025 18:26:13 +04:00,25267.500000000,25260.250000000,0.74000,14.500000000,1,Short,10/21/2025 00:00:00 -05:00,00:02:05.9451460,
1497613122,MNQZ5,10/21/2025 18:24:09 +04:00,10/21/2025 18:26:13 +04:00,25267.750000000,25260.250000000,0.74000,15.000000000,1,Short,10/21/2025 00:00:00 -05:00,00:02:04.1778230,
1497613123,MNQZ5,10/21/2025 18:24:12 +04:00,10/21/2025 18:26:13 +04:00,25267.750000000,25260.250000000,0.74000,15.000000000,1,Short,10/21/2025 00:00:00 -05:00,00:02:00.9070890,
1497613124,MNQZ5,10/21/2025 18:24:16 +04:00,10/21/2025 18:26:13 +04:00,25268.500000000,25260.250000000,0.74000,16.500000000,1,Short,10/21/2025 00:00:00 -05:00,00:01:57.1993730,
1497613125,MNQZ5,10/21/2025 18:24:18 +04:00,10/21/2025 18:26:13 +04:00,25269.750000000,25260.250000000,0.74000,19.000000000,1,Short,10/21/2025 00:00:00 -05:00,00:01:55.6823790,
1520484020,MNQZ5,10/24/2025 17:36:32 +04:00,10/24/2025 17:37:06 +04:00,25498.750000000,25522.250000000,0.74000,47.000000000,1,Long,10/24/2025 00:00:00 -05:00,00:00:33.4094230,
1535645818,MNQZ5,10/28/2025 18:38:12 +04:00,10/28/2025 18:40:24 +04:00,26042.250000000,26023.750000000,0.74000,-37.000000000,1,Long,10/28/2025 00:00:00 -05:00,00:02:11.4898290,
1535645820,MNQZ5,10/28/2025 18:38:13 +04:00,10/28/2025 18:40:24 +04:00,26042.000000000,26023.750000000,0.74000,-36.500000000,1,Long,10/28/2025 00:00:00 -05:00,00:02:10.6842510,
1535645822,MNQZ5,10/28/2025 18:39:02 +04:00,10/28/2025 18:40:24 +04:00,26041.750000000,26023.750000000,0.74000,-36.000000000,1,Long,10/28/2025 00:00:00 -05:00,00:01:21.6311810,
1549708340,MNQZ5,10/30/2025 18:02:30 +04:00,10/30/2025 18:04:12 +04:00,26126.500000000,26126.750000000,0.74000,-0.500000000,1,Short,10/30/2025 00:00:00 -05:00,00:01:41.6965340,
1549708341,MNQZ5,10/30/2025 18:02:31 +04:00,10/30/2025 18:04:12 +04:00,26128.500000000,26126.750000000,0.74000,3.500000000,1,Short,10/30/2025 00:00:00 -05:00,00:01:41.1941720,
1556299994,MNQZ5,10/31/2025 18:06:06 +04:00,10/31/2025 18:07:16 +04:00,26089.750000000,26105.000000000,0.74000,30.500000000,1,Long,10/31/2025 00:00:00 -05:00,00:01:10.0083770,
1556299995,MNQZ5,10/31/2025 18:06:07 +04:00,10/31/2025 18:07:16 +04:00,26088.500000000,26105.000000000,0.74000,33.000000000,1,Long,10/31/2025 00:00:00 -05:00,00:01:08.7072220,
1556299996,MNQZ5,10/31/2025 18:06:19 +04:00,10/31/2025 18:07:16 +04:00,26086.750000000,26105.000000000,0.74000,36.500000000,1,Long,10/31/2025 00:00:00 -05:00,00:00:57.3077540,
1563305423,MNQZ5,11/03/2025 19:04:01 +04:00,11/03/2025 19:05:57 +04:00,26125.250000000,26101.250000000,2.96000,-192.000000000,4,Long,11/03/2025 00:00:00 -06:00,00:01:55.4797960,
1563403445,MNQZ5,11/03/2025 19:10:06 +04:00,11/03/2025 19:10:10 +04:00,26128.250000000,26127.750000000,2.96000,-4.000000000,4,Long,11/03/2025 00:00:00 -06:00,00:00:03.8534110,
1563500749,MNQZ5,11/03/2025 19:10:15 +04:00,11/03/2025 19:14:49 +04:00,26126.000000000,26126.750000000,0.74000,1.500000000,1,Long,11/03/2025 00:00:00 -06:00,00:04:33.9108740,
1564377417,MNQZ5,11/03/2025 19:54:02 +04:00,11/03/2025 19:59:45 +04:00,26085.750000000,26086.000000000,1.48000,1.000000000,2,Long,11/03/2025 00:00:00 -06:00,00:05:43.6947880,
1564364401,MNQZ5,11/03/2025 19:54:02 +04:00,11/03/2025 19:59:01 +04:00,26085.750000000,26111.500000000,0.74000,51.500000000,1,Long,11/03/2025 00:00:00 -06:00,00:04:59.1446730,
1564316301,MNQZ5,11/03/2025 19:54:02 +04:00,11/03/2025 19:56:15 +04:00,26085.750000000,26086.750000000,0.74000,2.000000000,1,Long,11/03/2025 00:00:00 -06:00,00:02:13.2195670,
1578334451,MNQZ5,11/05/2025 18:31:34 +04:00,11/05/2025 18:32:11 +04:00,25544.000000000,25542.500000000,0.74000,3.000000000,1,Short,11/05/2025 00:00:00 -06:00,00:00:37.7156050,
1578334452,MNQZ5,11/05/2025 18:31:35 +04:00,11/05/2025 18:32:11 +04:00,25543.250000000,25542.500000000,0.74000,1.500000000,1,Short,11/05/2025 00:00:00 -06:00,00:00:36.9658550,
1578334453,MNQZ5,11/05/2025 18:31:35 +04:00,11/05/2025 18:32:11 +04:00,25541.500000000,25542.500000000,0.74000,-2.000000000,1,Short,11/05/2025 00:00:00 -06:00,00:00:36.3158290,
1579827352,MNQZ5,11/05/2025 19:30:00 +04:00,11/05/2025 19:41:15 +04:00,25687.250000000,25717.000000000,0.74000,-59.500000000,1,Short,11/05/2025 00:00:00 -06:00,00:11:14.3012500,
1579827354,MNQZ5,11/05/2025 19:30:01 +04:00,11/05/2025 19:41:15 +04:00,25684.500000000,25717.000000000,0.74000,-65.000000000,1,Short,11/05/2025 00:00:00 -06:00,00:11:13.6493350,
1579827355,MNQZ5,11/05/2025 19:30:05 +04:00,11/05/2025 19:41:15 +04:00,25686.500000000,25717.000000000,0.74000,-61.000000000,1,Short,11/05/2025 00:00:00 -06:00,00:11:09.3502560,
1586270913,MNQZ5,11/06/2025 18:46:03 +04:00,11/06/2025 18:49:39 +04:00,25642.750000000,25639.750000000,0.74000,-6.000000000,1,Long,11/06/2025 00:00:00 -06:00,00:03:36.0681790,
1586270914,MNQZ5,11/06/2025 18:46:06 +04:00,11/06/2025 18:49:39 +04:00,25641.000000000,25639.750000000,0.74000,-2.500000000,1,Long,11/06/2025 00:00:00 -06:00,00:03:33.0199480,
1586270916,MNQZ5,11/06/2025 18:46:18 +04:00,11/06/2025 18:49:39 +04:00,25634.750000000,25639.750000000,0.74000,10.000000000,1,Long,11/06/2025 00:00:00 -06:00,00:03:20.7698410,
1586964976,MNQZ5,11/06/2025 19:13:00 +04:00,11/06/2025 19:13:43 +04:00,25438.000000000,25438.750000000,0.74000,-1.500000000,1,Short,11/06/2025 00:00:00 -06:00,00:00:42.7981990,
1586965352,MNQZ5,11/06/2025 19:13:00 +04:00,11/06/2025 19:13:44 +04:00,25439.000000000,25437.000000000,0.74000,4.000000000,1,Short,11/06/2025 00:00:00 -06:00,00:00:43.2966750,
1586966671,MNQZ5,11/06/2025 19:13:01 +04:00,11/06/2025 19:13:49 +04:00,25439.750000000,25442.000000000,0.74000,-4.500000000,1,Short,11/06/2025 00:00:00 -06:00,00:00:48.7510380,
1586996756,MNQZ5,11/06/2025 19:13:01 +04:00,11/06/2025 19:15:10 +04:00,25441.250000000,25412.750000000,0.74000,57.000000000,1,Short,11/06/2025 00:00:00 -06:00,00:02:09.2133410,
1586996757,MNQZ5,11/06/2025 19:13:48 +04:00,11/06/2025 19:15:10 +04:00,25444.500000000,25412.750000000,0.74000,63.500000000,1,Short,11/06/2025 00:00:00 -06:00,00:01:21.8902750,
1594969591,MNQZ5,11/07/2025 19:13:27 +04:00,11/07/2025 19:15:51 +04:00,25003.500000000,25033.500000000,0.74000,60.000000000,1,Long,11/07/2025 00:00:00 -06:00,00:02:23.2488600,
1625615938,MNQZ5,11/13/2025 19:04:59 +04:00,11/13/2025 19:07:53 +04:00,25331.000000000,25400.000000000,0.74000,-138.000000000,1,Short,11/13/2025 00:00:00 -06:00,00:02:54.0914860,
1625615940,MNQZ5,11/13/2025 19:05:33 +04:00,11/13/2025 19:07:53 +04:00,25342.500000000,25400.000000000,0.74000,-115.000000000,1,Short,11/13/2025 00:00:00 -06:00,00:02:19.5941430,
1626139465,MNQZ5,11/13/2025 19:23:15 +04:00,11/13/2025 19:34:33 +04:00,25387.250000000,25323.250000000,0.74000,128.000000000,1,Short,11/13/2025 00:00:00 -06:00,00:11:17.8534720,
1626194556,MNQZ5,11/13/2025 19:25:06 +04:00,11/13/2025 19:37:44 +04:00,25404.500000000,25299.250000000,0.74000,210.500000000,1,Short,11/13/2025 00:00:00 -06:00,00:12:38.1897240,
